ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Conversions,Conversion_Rate,CPA,ROI,Total_Leads,Max_Leads_Source,Z_CostContact,Z_Revenue,NumWebPurchases,NumCatalogPurchases,NumStorePurchases
7761,1978,38702.0,1,0,2013-08-01,71,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
5278,1964,82224.0,0,0,2014-01-25,83,1,1.0,3.0,266.66666666666663,20,NumCatalogPurchases,3,11,6,9,5
3560,1952,83844.0,0,0,2013-05-12,57,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,4,4,11
7235,1975,17003.0,1,0,2013-12-09,37,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
10548,1995,71163.0,0,0,2014-03-09,30,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,3,8,12
2281,1970,33697.0,1,0,2013-09-15,34,1,1.0,3.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
4073,1954,63564.0,0,0,2014-01-29,0,1,1.0,3.0,266.66666666666663,27,NumWebPurchases,3,11,10,10,7
6974,1972,83443.0,0,0,2013-12-31,89,0,0.0,0.0,266.66666666666663,21,NumCatalogPurchases,3,11,6,10,5
7938,1958,51518.0,0,1,2013-10-03,92,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,3,2,10
7094,1975,58330.0,0,1,2013-12-25,87,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,6,4,13
3667,1969,80952.0,0,0,2013-02-28,20,3,1.0,1.0,266.66666666666663,24,NumStorePurchases,3,11,8,5,11
7723,1979,75507.0,0,0,2014-05-02,56,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,8,6,6
3870,1978,63855.0,0,0,2013-02-09,28,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,7,3,13
4012,1972,62220.0,0,1,2012-08-11,55,0,0.0,0.0,266.66666666666663,18,NumWebPurchases,3,11,7,6,5
5909,1964,58512.0,0,1,2013-09-19,25,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,3,4,8
10470,1979,40662.0,1,0,2013-03-15,0,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
6488,1959,38829.0,0,1,2014-04-06,86,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
10270,1981,35523.0,1,0,2013-10-03,8,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
6887,1967,79146.0,1,1,2014-04-24,33,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,8,1,8
6406,1988,78285.0,0,0,2013-10-28,13,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,6,4,10
7573,1978,31626.0,1,0,2013-05-10,12,1,1.0,3.0,266.66666666666663,5,NumWebPurchases,3,11,2,1,2
4508,1952,75127.0,0,0,2014-05-22,92,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,2,11,5
221,1955,48726.0,0,1,2013-04-27,90,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,3,2,4
5331,1977,74985.0,0,0,2012-09-11,8,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,3,6,7
1911,1987,67430.0,0,0,2012-09-05,6,0,0.0,0.0,266.66666666666663,28,NumStorePurchases,3,11,11,5,12
20,1965,46891.0,0,1,2013-09-01,91,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
8786,1956,62058.0,0,1,2013-05-26,52,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,6,1,7
10582,1979,72063.0,0,1,2013-07-03,3,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,5,2,12
1915,1951,78939.0,0,0,2013-12-12,57,0,0.0,0.0,266.66666666666663,19,NumWebPurchases,3,11,8,5,6
8897,1965,42720.0,1,1,2013-04-24,9,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,7,3,7
2371,1972,33622.0,1,1,2013-04-13,22,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
4303,1957,6835.0,0,1,2012-12-08,76,0,0.0,0.0,266.66666666666663,1,NumStorePurchases,3,11,0,0,1
6825,1953,41452.0,1,1,2013-03-06,86,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
1072,1965,40760.0,0,1,2013-08-30,64,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
4964,1958,74250.0,0,0,2014-01-26,90,0,0.0,0.0,266.66666666666663,17,NumCatalogPurchases,3,11,2,11,4
2461,1955,51124.0,1,1,2013-12-18,79,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10736,1971,72258.0,0,1,2013-09-12,28,0,0.0,0.0,266.66666666666663,20,NumCatalogPurchases,3,11,6,9,5
3194,1974,71466.0,0,0,2014-04-05,86,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,4,4,10
10839,1976,36283.0,1,1,2014-04-14,42,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
49,1970,20587.0,1,0,2014-05-11,39,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
4290,1972,30467.0,1,0,2014-03-19,8,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
10219,1972,31590.0,1,0,2013-06-18,40,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4211,1986,20425.0,1,0,2012-10-29,5,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
1135,1960,17144.0,1,1,2014-02-15,96,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
6299,1968,42564.0,0,1,2013-01-02,28,1,1.0,3.0,266.66666666666663,18,NumCatalogPurchases,3,11,6,8,4
10846,1978,43783.0,1,0,2014-05-29,22,1,1.0,3.0,266.66666666666663,16,NumStorePurchases,3,11,7,1,8
347,1976,40780.0,0,1,2012-09-08,30,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,7,1,5
6543,1945,62847.0,0,0,2013-01-15,45,0,0.0,0.0,266.66666666666663,13,NumCatalogPurchases,3,11,3,6,4
10446,1957,82017.0,0,0,2012-11-07,58,3,1.0,1.0,266.66666666666663,16,NumStorePurchases,3,11,5,4,7
3479,1950,16813.0,0,0,2013-07-19,49,1,1.0,3.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
11075,1978,51267.0,1,1,2013-10-29,37,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,3,3,5
4442,1961,46524.0,0,1,2013-04-05,70,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,1,1,5
199,1962,45183.0,0,0,2013-01-20,33,1,1.0,3.0,266.66666666666663,12,NumStorePurchases,3,11,4,1,7
6722,1954,70421.0,0,1,2014-06-28,98,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,10,3,7
796,1965,60161.0,0,1,2012-10-23,17,0,0.0,0.0,266.66666666666663,23,NumWebPurchases,3,11,11,4,8
3749,1973,73926.0,0,0,2013-03-02,54,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,6,5,12
8523,1968,19329.0,1,0,2013-12-14,39,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,4,0,3
310,1970,61872.0,0,1,2013-12-13,81,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,4,4,9
8629,1956,46984.0,1,1,2013-03-26,71,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
236,1951,34838.0,1,1,2013-01-19,62,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
9930,1944,82716.0,0,0,2013-11-05,8,0,0.0,0.0,266.66666666666663,27,NumStorePurchases,3,11,6,8,13
3483,1958,48192.0,0,0,2013-04-06,76,3,1.0,1.0,266.66666666666663,22,NumStorePurchases,3,11,2,8,12
4599,1976,49681.0,0,2,2013-11-04,66,0,0.0,0.0,266.66666666666663,15,NumWebPurchases,3,11,7,1,7
7326,1971,56850.0,0,1,2014-03-23,83,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,1,3
7352,1957,55267.0,0,1,2013-10-21,28,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,3,4,6
2350,1972,59666.0,1,1,2013-03-22,87,1,1.0,3.0,266.66666666666663,13,NumStorePurchases,3,11,3,2,8
9145,1972,72504.0,0,1,2013-04-06,43,0,0.0,0.0,266.66666666666663,20,NumCatalogPurchases,3,11,5,9,6
2964,1981,26872.0,0,0,2013-10-16,0,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
5585,1972,21359.0,1,0,2013-04-20,1,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
9687,1975,73170.0,0,0,2014-05-31,1,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,5,4,6
3732,1955,52750.0,0,1,2013-02-04,72,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,5,7,9
6303,1986,91820.0,0,0,2013-11-23,72,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,5,5,12
11176,1970,65968.0,0,1,2014-05-12,12,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,5,4,7
2986,1976,30772.0,1,1,2014-03-12,89,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
7462,1954,22507.0,0,0,2012-11-24,67,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,10,2,4
3900,1972,65685.0,0,1,2014-03-29,54,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,9,2,9
7034,1978,25804.0,1,0,2013-09-01,34,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
9493,1980,76412.0,0,0,2013-05-05,15,2,1.0,1.5,266.66666666666663,17,NumStorePurchases,3,11,5,4,8
1143,1972,22063.0,1,0,2013-08-08,43,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
1,1961,57091.0,0,0,2014-06-15,0,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,7,3,7
3855,1963,22419.0,0,0,2013-04-18,74,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
5536,1959,87771.0,0,1,2013-05-22,61,4,1.0,0.75,266.66666666666663,19,NumCatalogPurchases,3,11,5,10,4
5989,1959,78353.0,0,1,2013-04-16,51,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,10,2,11
9499,1954,93404.0,1,2,2013-05-07,97,2,1.0,1.5,266.66666666666663,14,NumStorePurchases,3,11,3,4,7
6768,1962,37859.0,1,2,2013-01-12,75,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2150,1958,80995.0,0,1,2013-05-11,83,0,0.0,0.0,266.66666666666663,21,NumCatalogPurchases,3,11,8,9,4
6646,1984,16529.0,1,0,2014-03-01,23,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4887,1976,55412.0,1,1,2013-11-22,65,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
8560,1992,48789.0,0,0,2012-09-10,94,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,6,4,7
3321,1967,56575.0,0,2,2013-05-05,42,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,7,3,7
11003,1980,25130.0,1,0,2013-10-02,10,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
10402,1967,35441.0,1,1,2013-02-14,94,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9904,1956,71391.0,0,1,2013-03-29,50,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,6,5,12
6141,1972,49494.0,1,0,2013-04-25,46,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,6,1,5
5687,1980,81702.0,0,0,2012-09-23,98,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,7,7,12
10856,1980,45889.0,0,1,2013-07-02,42,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
5121,1977,56628.0,0,1,2014-03-21,30,1,1.0,3.0,266.66666666666663,18,NumWebPurchases,3,11,7,6,5
4186,1950,34026.0,1,1,2013-08-05,11,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
368,1974,40049.0,0,1,2012-11-29,61,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,3,2,6
3312,1988,34176.0,1,0,2014-05-12,12,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
11121,1981,19419.0,1,0,2012-11-10,76,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,4,0,3
5332,1960,82504.0,0,0,2013-07-27,2,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,3,6,7
5848,1970,81205.0,0,0,2014-01-13,43,3,1.0,1.0,266.66666666666663,18,NumStorePurchases,3,11,5,6,7
10343,1991,61618.0,0,0,2012-09-29,27,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,3,6,8
5935,1956,55284.0,0,1,2012-12-24,60,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,7,5,8
2895,1963,49980.0,0,1,2013-10-23,79,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,3,1,5
10262,1980,15072.0,2,0,2013-05-10,96,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
7848,1974,49166.0,0,1,2013-06-13,17,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,3,3
9477,1954,65324.0,0,1,2014-01-11,0,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,6,2,9
4856,1957,82347.0,0,0,2012-11-06,38,2,1.0,1.5,266.66666666666663,24,NumStorePurchases,3,11,7,7,10
7186,1966,30843.0,1,1,2014-05-26,43,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
5794,1974,46374.0,0,1,2014-03-17,1,2,1.0,1.5,266.66666666666663,15,NumWebPurchases,3,11,7,1,7
1456,1979,60474.0,0,1,2013-04-01,25,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,10,2,12
4877,1973,38576.0,0,1,2014-03-04,2,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
425,1985,55357.0,2,0,2013-02-19,66,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,6,2,11
3007,1966,37758.0,1,1,2012-10-04,49,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
1031,1989,85710.0,0,0,2013-05-05,5,1,1.0,3.0,266.66666666666663,25,NumStorePurchases,3,11,6,9,10
4297,1969,23228.0,1,0,2014-01-26,71,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
807,1969,44602.0,1,1,2014-02-15,35,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,6,1,4
9553,1987,7500.0,0,0,2013-01-09,94,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
4271,1989,38683.0,1,0,2012-10-04,80,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
4120,1975,49514.0,1,0,2013-12-17,61,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,6,1,4
2036,1973,57906.0,0,1,2013-06-11,29,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,4,2,8
115,1966,43456.0,0,1,2013-03-26,0,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,1,8
4259,1986,19485.0,2,0,2013-09-24,80,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
8687,1978,53172.0,0,1,2013-05-06,54,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,2,3,8
2447,1979,30545.0,1,0,2012-10-17,71,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
10140,1983,70123.0,0,0,2013-09-28,27,2,1.0,1.5,266.66666666666663,16,NumCatalogPurchases,3,11,5,7,4
9353,1959,62450.0,0,1,2014-01-06,61,1,1.0,3.0,266.66666666666663,14,NumWebPurchases,3,11,5,5,4
3623,1976,21675.0,1,0,2014-06-11,55,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,4,0,3
738,1981,42395.0,1,1,2014-04-04,35,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
7631,1978,61346.0,1,0,2013-10-06,34,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,5,7,10
4789,1953,80812.0,0,0,2013-09-17,95,3,1.0,1.0,266.66666666666663,17,NumCatalogPurchases,3,11,4,8,5
773,1971,42835.0,1,1,2013-06-30,64,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,6,6,4
10602,1983,39922.0,1,0,2013-02-14,30,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
1446,1956,86424.0,0,0,2014-04-05,12,0,0.0,0.0,266.66666666666663,27,NumStorePurchases,3,11,6,9,12
3270,1978,17117.0,1,0,2013-01-17,96,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
8443,1972,24762.0,1,0,2014-02-10,16,1,1.0,3.0,266.66666666666663,6,NumWebPurchases,3,11,3,1,2
9653,1975,35797.0,0,1,2012-10-16,16,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
8916,1975,36627.0,2,0,2013-07-23,78,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
8017,1981,51111.0,1,1,2014-06-19,83,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
5830,1972,86857.0,0,0,2012-09-12,96,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,5,6,10
4597,1970,82072.0,0,0,2013-07-02,67,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,3,2,13
7023,1953,46231.0,2,1,2012-11-26,87,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,6,1,4
8086,1959,42243.0,1,1,2013-12-11,34,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
8825,1962,51195.0,1,1,2013-04-01,46,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,9,2,5
2930,1978,68092.0,0,0,2013-12-16,7,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,2,6,10
1928,1973,31814.0,1,0,2013-02-09,73,1,1.0,3.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
7108,1965,51390.0,1,1,2012-09-08,54,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,5,2,5
10925,1983,76630.0,0,0,2014-01-14,93,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,3,10,11
9960,1991,26868.0,1,0,2014-04-30,52,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
8800,1943,48948.0,0,0,2013-02-01,53,1,1.0,3.0,266.66666666666663,22,NumCatalogPurchases,3,11,7,10,5
9224,1972,55260.0,0,1,2012-12-12,81,0,0.0,0.0,266.66666666666663,23,NumCatalogPurchases,3,11,8,10,5
5519,1956,64090.0,0,1,2013-08-07,8,0,0.0,0.0,266.66666666666663,19,NumCatalogPurchases,3,11,6,9,4
5046,1958,78331.0,0,1,2014-01-23,97,0,0.0,0.0,266.66666666666663,23,NumWebPurchases,3,11,10,6,7
7037,1974,37087.0,1,0,2013-08-11,50,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,4,2,8
905,1986,21846.0,1,0,2013-10-22,38,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,4,0,3
8624,1958,81320.0,0,0,2013-02-06,61,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,4,3,10
8945,1970,54137.0,0,1,2013-08-16,46,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
6445,1967,66825.0,0,0,2013-07-14,73,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,5,6
2727,1973,57100.0,0,0,2013-12-04,19,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,3,3,6
6404,1969,58917.0,1,2,2013-03-24,10,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
11074,1977,85072.0,0,0,2014-04-09,94,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,3,4,10
10150,1961,86429.0,0,0,2013-11-21,10,1,1.0,3.0,266.66666666666663,18,NumWebPurchases,3,11,7,4,7
1968,1971,45684.0,1,0,2013-12-02,37,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
6534,1974,47889.0,1,0,2014-01-04,94,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
9485,1986,45921.0,0,0,2014-03-10,23,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,2,1,6
7053,1966,78420.0,0,0,2013-06-29,75,0,0.0,0.0,266.66666666666663,21,NumCatalogPurchases,3,11,3,10,8
4654,1992,75114.0,0,0,2013-11-07,40,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,3,10,5
9760,1963,52278.0,0,1,2013-01-25,24,0,0.0,0.0,266.66666666666663,25,NumWebPurchases,3,11,10,5,10
1048,1972,35641.0,1,0,2013-07-14,11,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
10619,1994,95529.0,0,0,2012-12-03,29,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,7,3,7
9308,1954,62820.0,0,0,2013-05-11,51,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,3,4,6
10505,1960,73113.0,0,0,2013-12-26,86,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,4,7
8362,1982,84169.0,0,0,2013-08-07,9,2,1.0,1.5,266.66666666666663,19,NumWebPurchases,3,11,7,6,6
2625,1954,42607.0,0,1,2013-11-17,30,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,3,2,7
4637,1954,74637.0,0,0,2013-05-18,73,1,1.0,3.0,266.66666666666663,24,NumCatalogPurchases,3,11,6,9,9
9972,1955,46015.0,1,1,2014-04-13,25,2,1.0,1.5,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4483,1993,72354.0,0,0,2013-04-17,67,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,2,10,6
4487,1969,39858.0,1,0,2013-01-24,67,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
4988,1948,34469.0,1,1,2014-05-04,58,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
8931,1986,83033.0,1,0,2014-05-18,82,1,1.0,3.0,266.66666666666663,25,NumWebPurchases,3,11,11,4,10
5871,1979,24401.0,0,0,2012-08-31,98,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,6,1,6
2008,1978,77583.0,0,0,2014-02-10,93,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,4,5,9
3139,1982,74116.0,0,0,2013-12-30,53,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,4,4,10
10037,1993,74293.0,0,0,2014-05-04,66,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,5,4,6
10673,1976,68397.0,0,1,2013-11-17,6,0,0.0,0.0,266.66666666666663,20,NumCatalogPurchases,3,11,6,9,5
5303,1974,79632.0,0,0,2014-04-08,42,0,0.0,0.0,266.66666666666663,19,NumStorePurchases,3,11,6,4,9
538,1989,46107.0,1,0,2014-02-10,78,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
7922,1951,64950.0,0,1,2012-08-12,29,1,1.0,3.0,266.66666666666663,23,NumWebPurchases,3,11,11,2,10
5692,1989,25443.0,1,0,2012-12-22,82,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
4843,1952,75127.0,0,0,2014-05-22,92,0,0.0,0.0,266.66666666666663,18,NumCatalogPurchases,3,11,2,11,5
6383,1971,32892.0,1,0,2014-05-25,78,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
1628,1971,71796.0,0,0,2013-10-24,54,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,9,3,4
1204,1970,67536.0,0,1,2013-05-22,45,1,1.0,3.0,266.66666666666663,27,NumWebPurchases,3,11,11,5,11
3673,1971,55239.0,0,1,2013-07-14,59,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,7,5,11
760,1975,60554.0,1,0,2013-08-09,8,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,8,4,9
8957,1952,64831.0,1,1,2013-06-10,51,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,6,3,5
4128,1962,56067.0,0,1,2013-07-20,51,0,0.0,0.0,266.66666666666663,18,NumWebPurchases,3,11,7,4,7
6810,1983,82025.0,0,0,2013-05-28,76,1,1.0,3.0,266.66666666666663,11,NumStorePurchases,3,11,3,2,6
5386,1953,94384.0,0,0,2013-03-04,62,3,1.0,1.0,266.66666666666663,18,NumCatalogPurchases,3,11,5,8,5
8700,1986,14906.0,0,0,2012-12-22,86,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
3202,1987,51563.0,0,0,2012-10-01,60,2,1.0,1.5,266.66666666666663,18,NumStorePurchases,3,11,4,4,10
1328,1982,57937.0,0,1,2014-02-16,56,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,4,4,9
8405,1979,68274.0,1,1,2013-09-30,83,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,2,5
6515,1977,39771.0,1,0,2013-12-06,92,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
2882,1975,67893.0,0,1,2012-10-01,31,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,2,9
7574,1979,27922.0,1,0,2014-05-10,80,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
6387,1976,52190.0,1,1,2014-05-08,39,1,1.0,3.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
5320,1973,44051.0,1,1,2013-01-29,20,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
5048,1971,42767.0,2,0,2013-05-11,53,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,1,2
8146,1976,46106.0,1,1,2014-05-11,84,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
10031,1976,16927.0,1,1,2013-02-10,50,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
5748,1965,59754.0,0,1,2012-12-01,96,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,5,2,6
2134,1952,53700.0,0,1,2012-08-17,94,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,5,5,8
1523,1973,59041.0,1,1,2014-05-07,25,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
9665,1957,54237.0,0,1,2013-04-27,48,0,0.0,0.0,266.66666666666663,12,NumWebPurchases,3,11,5,2,5
4640,1967,70647.0,0,1,2012-09-21,65,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,4,7,13
3635,1962,52597.0,0,1,2014-05-07,69,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,6,3,8
